session_name,session_id,session_time,metric,source_file,Time,parrot2
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:42,3699607.7061129743
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:43,3391391.268398348
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:44,4285201.513440705
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:45,4306477.443003874
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:46,3696900.1421668367
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:47,3611424.591310844
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:48,5271624.926281092
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:49,2775458.859669399
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:50,5264754.467120031
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:51,6128433.885294727
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:52,6627482.015517333
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:53,5460276.989003116
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:54,2360963.7039417094
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:55,6290653.625138967
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:56,4797098.234958081
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:57,6449566.3298531175
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:58,6261031.965978576
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:59,5549234.808361594
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:00,2828252.9859225946
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:01,4462774.5574852
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:02,6679485.455934173
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:03,0
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:04,10456270.836306589
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:05,4014646.7090035425
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:06,2969719.0461957892
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:07,3096946.7352770623
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:08,4929953.612712716
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:09,3025330.139505393
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:10,3596507.137441331
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:11,3671051.491765098
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:12,3492205.802537734
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:13,3437205.482827797
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:14,5029726.082459512
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:15,5598653.587629523
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:16,5625319.591766575
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:17,5303409.422431815
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:18,0
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:19,12140294.860551586
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:20,4541836.887714694
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:21,5789881.08210965
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:22,6719174.884999437
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:23,6866557.160059952
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:24,6489813.83767398
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:25,4029393.268451636
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:26,6101222.988318861
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:27,5730796.575837499
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:28,8275019.998269385
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:29,4986291.936492235
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:30,5680288.093104338
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:31,3815762.1695072735
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:32,9244514.831512427
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:33,11824808.060536418
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:34,12130776.40390159
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:35,11295894.054403229
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:36,12670329.485497296
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:37,10645580.33833637
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:38,12848804.127278417
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:39,8316186.463194815
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:40,2966285.4606969724
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:41,1621760.9044245272
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:42,2339483.617050007
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:43,1952306.7837977724
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:44,1854137.3112330101
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:45,1972008.761421419
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:23:46,0
