session_name,session_id,session_time,metric,source_file,Time,parrot6
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:46,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:47,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:48,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:49,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:50,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:13:54,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:13:55,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:13:56,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:13:57,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:13:58,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:13:59,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:00,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:01,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:02,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:03,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:04,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:05,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:06,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:07,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:08,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:09,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:10,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:11,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:12,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:13,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:14,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:15,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:16,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:17,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:18,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:19,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:20,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:21,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:22,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:23,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:24,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:25,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:26,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:27,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:28,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:29,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:30,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:31,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:32,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:33,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:34,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:35,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:36,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:37,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:38,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:39,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:14:40,0
